period,deal_ym,percentile,percentile_label,threshold_price_manwon,count_above_threshold,total_count,ratio
월별,202411.0,19,상위 19%,188322.38486097546,463,2437,18.99876897825195
월별,202411.0,20,상위 20%,184468.59903381648,488,2437,20.02462043496102
월별,202411.0,21,상위 21%,179712.014582779,512,2437,21.009437833401723
월별,202411.0,22,상위 22%,176298.23076727474,536,2437,21.99425523184243
월별,202411.0,23,상위 23%,172826.05019905043,561,2437,23.020106688551497
월별,202411.0,24,상위 24%,168963.10490058927,585,2437,24.004924086992204
월별,202411.0,25,상위 25%,167169.1003297221,610,2437,25.03077554370127
월별,202411.0,26,상위 26%,163056.08353301248,634,2437,26.01559294214198
월별,202411.0,27,상위 27%,159672.76703779164,658,2437,27.000410340582683
월별,202411.0,28,상위 28%,156391.40670857136,683,2437,28.026261797291752
월별,202411.0,29,상위 29%,152823.89309586448,707,2437,29.01107919573246
월별,202411.0,30,상위 30%,151279.18154272155,731,2437,29.995896594173168
월별,202411.0,31,상위 31%,149104.52452917927,756,2437,31.02174805088223
월별,202411.0,32,상위 32%,146369.04346044033,780,2437,32.006565449322935
월별,202411.0,33,상위 33%,144524.96436435104,804,2437,32.991382847763646
월별,202411.0,34,상위 34%,142440.30005933557,829,2437,34.01723430447271
월별,202411.0,35,상위 35%,140805.94683350495,853,2437,35.00205170291342
월별,202411.0,36,상위 36%,138822.11538461538,880,2437,36.109971276159214
월별,202411.0,37,상위 37%,137120.36727486757,902,2437,37.012720558063194
월별,202411.0,38,상위 38%,135133.51501195494,926,2437,37.9975379565039
월별,202411.0,39,상위 39%,132698.22942465733,951,2437,39.02338941321297
월별,202411.0,40,상위 40%,130460.56872716853,975,2437,40.00820681165367
월별,202411.0,41,상위 41%,128615.72804401456,999,2437,40.99302421009438
월별,202411.0,42,상위 42%,127260.55776892431,1024,2437,42.018875666803446
월별,202411.0,43,상위 43%,126021.10631148271,1048,2437,43.00369306524415
월별,202411.0,44,상위 44%,124790.51398466648,1072,2437,43.98851046368486
월별,202411.0,45,상위 45%,122926.12876254685,1097,2437,45.014361920393924
월별,202411.0,46,상위 46%,121531.13637437591,1121,2437,45.999179318834635
월별,202411.0,47,상위 47%,119582.13301059122,1145,2437,46.98399671727534
월별,202411.0,48,상위 48%,118618.30174775921,1170,2437,48.00984817398441
월별,202411.0,49,상위 49%,117212.56684491975,1196,2437,49.07673368896184
월별,202411.0,50,상위 50%,115745.96016535135,1219,2437,50.02051702913418
월별,202411.0,51,상위 51%,113727.23812663626,1243,2437,51.00533442757489
월별,202411.0,52,상위 52%,112771.67941709727,1267,2437,51.9901518260156
월별,202411.0,53,상위 53%,110805.11061953365,1292,2437,53.01600328272467
월별,202411.0,54,상위 54%,108866.08934522682,1316,2437,54.000820681165365
월별,202411.0,55,상위 55%,107782.4102359984,1340,2437,54.98563807960607
월별,202411.0,56,상위 56%,106904.16781488746,1365,2437,56.01148953631514
월별,202411.0,57,상위 57%,105596.02877045493,1389,2437,56.99630693475585
월별,202411.0,58,상위 58%,104390.44272816037,1413,2437,57.981124333196554
월별,202411.0,59,상위 59%,103129.57969036164,1438,2437,59.006975789905624
월별,202411.0,60,상위 60%,101546.65023937866,1462,2437,59.991793188346335
월별,202411.0,61,상위 61%,100400.8009394782,1486,2437,60.976610586787025
월별,202411.0,62,상위 62%,98981.58051099228,1511,2437,62.002462043496095
월별,202411.0,63,상위 63%,98319.09406788154,1535,2437,62.987279441936806
월별,202411.0,64,상위 64%,96992.96182710619,1560,2437,64.01313089864587
월별,202411.0,65,상위 65%,95865.95938581532,1584,2437,64.99794829708658
월별,202411.0,66,상위 66%,94425.50801084508,1608,2437,65.98276569552729
월별,202411.0,67,상위 67%,93397.07847326667,1633,2437,67.00861715223635
월별,202411.0,68,상위 68%,92639.24962097364,1657,2437,67.99343455067705
월별,202411.0,69,상위 69%,91050.93704382934,1681,2437,68.97825194911776
월별,202411.0,70,상위 70%,90093.73146194602,1706,2437,70.00410340582684
월별,202411.0,71,상위 71%,89010.72048871056,1730,2437,70.98892080426754
월별,202411.0,72,상위 72%,88170.77485552541,1755,2437,72.01477226097661
월별,202411.0,73,상위 73%,87493.3730051393,1779,2437,72.99958965941732
월별,202411.0,74,상위 74%,86490.82745725062,1803,2437,73.98440705785802
월별,202411.0,75,상위 75%,85601.3179571664,1829,2437,75.05129257283545
월별,202411.0,76,상위 76%,84646.9685825365,1852,2437,75.9950759130078
월별,202411.0,77,상위 77%,84002.04539525176,1876,2437,76.9798933114485
월별,202411.0,78,상위 78%,83163.36537788427,1901,2437,78.00574476815757
월별,202411.0,79,상위 79%,82187.24167045527,1925,2437,78.99056216659828
월별,202411.0,80,상위 80%,81065.7815151985,1949,2437,79.97537956503898
월별,202411.0,81,상위 81%,80075.45690331141,1974,2437,81.00123102174805
월별,202411.0,82,상위 82%,79077.05886187027,1998,2437,81.98604842018877
월별,202411.0,83,상위 83%,77804.92226498015,2022,2437,82.97086581862946
월별,202411.0,84,상위 84%,76507.3804843935,2047,2437,83.99671727533853
월별,202411.0,85,상위 85%,75135.9369774244,2071,2437,84.98153467377924
월별,202411.0,86,상위 86%,74067.44411725337,2095,2437,85.96635207221995
월별,202411.0,87,상위 87%,73101.20052794972,2120,2437,86.99220352892901
월별,202411.0,88,상위 88%,72094.94246721969,2144,2437,87.97702092736972
월별,202411.0,89,상위 89%,70776.43718205964,2169,2437,89.00287238407878
월별,202411.0,90,상위 90%,69469.78848441034,2193,2437,89.98768978251948
월별,202411.0,91,상위 91%,68268.99496178704,2217,2437,90.97250718096019
월별,202411.0,92,상위 92%,66961.27551596971,2242,2437,91.99835863766927
월별,202411.0,93,상위 93%,65708.98997476642,2266,2437,92.98317603610997
월별,202411.0,94,상위 94%,64305.80401949782,2290,2437,93.96799343455068
월별,202411.0,95,상위 95%,62947.474056595136,2315,2437,94.99384489125976
월별,202411.0,96,상위 96%,60581.44403677855,2339,2437,95.97866228970045
월별,202411.0,97,상위 97%,58517.122779421086,2363,2437,96.96347968814115
월별,202411.0,98,상위 98%,54926.603157011195,2388,2437,97.98933114485023
월별,202411.0,99,상위 99%,49569.03913716005,2412,2437,98.97414854329092
월별,202411.0,100,상위 100%,31750.531537916373,2437,2437,100.0
월별,202412.0,1,상위 1%,337893.5633652822,12,1168,1.0273972602739725
월별,202412.0,2,상위 2%,310376.09132286377,24,1168,2.054794520547945
월별,202412.0,3,상위 3%,286042.54892122437,36,1168,3.0821917808219177
월별,202412.0,4,상위 4%,266232.02619826264,47,1168,4.023972602739726
월별,202412.0,5,상위 5%,257577.08708412576,59,1168,5.051369863013699
월별,202412.0,6,상위 6%,248238.81472481322,71,1168,6.078767123287672
월별,202412.0,7,상위 7%,240987.4574345439,82,1168,7.02054794520548
월별,202412.0,8,상위 8%,235788.91795033167,94,1168,8.047945205479452
월별,202412.0,9,상위 9%,228298.7078056245,106,1168,9.075342465753424
월별,202412.0,10,상위 10%,223941.37731516358,117,1168,10.017123287671232
월별,202412.0,11,상위 11%,218888.5460656727,129,1168,11.044520547945206
월별,202412.0,12,상위 12%,212121.21212121213,143,1168,12.243150684931507
월별,202412.0,13,상위 13%,208609.17695843565,152,1168,13.013698630136986
월별,202412.0,14,상위 14%,202382.29958770136,164,1168,14.04109589041096
월별,202412.0,15,상위 15%,197428.377319207,176,1168,15.068493150684931
월별,202412.0,16,상위 16%,192841.54708838576,187,1168,16.01027397260274
월별,202412.0,17,상위 17%,186054.1964384561,199,1168,17.03767123287671
월별,202412.0,18,상위 18%,179631.22217660918,211,1168,18.065068493150687
월별,202412.0,19,상위 19%,176368.5620485347,222,1168,19.006849315068493
월별,202412.0,20,상위 20%,173275.90921683286,234,1168,20.034246575342465
월별,202412.0,21,상위 21%,170028.35609346227,246,1168,21.06164383561644
월별,202412.0,22,상위 22%,167461.81619855162,257,1168,22.003424657534246
월별,202412.0,23,상위 23%,165251.77311204397,269,1168,23.03082191780822
월별,202412.0,24,상위 24%,161374.89723079902,281,1168,24.05821917808219
월별,202412.0,25,상위 25%,158473.75806422313,292,1168,25.0
월별,202412.0,26,상위 26%,155487.8413260916,304,1168,26.027397260273972
월별,202412.0,27,상위 27%,151255.93348137234,316,1168,27.054794520547947
월별,202412.0,28,상위 28%,148266.04256930936,327,1168,27.99657534246575
월별,202412.0,29,상위 29%,145764.6268382,339,1168,29.02397260273973
월별,202412.0,30,상위 30%,143557.62317648748,351,1168,30.0513698630137
월별,202412.0,31,상위 31%,141477.4023600337,362,1168,30.993150684931507
월별,202412.0,32,상위 32%,138790.75839350472,374,1168,32.02054794520548
월별,202412.0,33,상위 33%,135085.08959097145,386,1168,33.04794520547945
월별,202412.0,34,상위 34%,132881.78368121438,397,1168,33.98972602739726
월별,202412.0,35,상위 35%,131927.8254725117,409,1168,35.01712328767123
월별,202412.0,36,상위 36%,128740.98379532572,421,1168,36.04452054794521
월별,202412.0,37,상위 37%,126852.05327100992,432,1168,36.986301369863014
월별,202412.0,38,상위 38%,124728.6508702827,444,1168,38.013698630136986
월별,202412.0,39,상위 39%,122652.86349367889,456,1168,39.04109589041096
월별,202412.0,40,상위 40%,121098.72863373213,467,1168,39.98287671232877
월별,202412.0,41,상위 41%,118654.95449545466,479,1168,41.01027397260274
월별,202412.0,42,상위 42%,116790.18104503574,491,1168,42.03767123287671
월별,202412.0,43,상위 43%,116090.34941615039,502,1168,42.97945205479452
월별,202412.0,44,상위 44%,114926.07687442907,514,1168,44.00684931506849
월별,202412.0,45,상위 45%,113905.75588155317,526,1168,45.034246575342465
월별,202412.0,46,상위 46%,113356.66600480175,537,1168,45.976027397260275
월별,202412.0,47,상위 47%,112280.21265540042,549,1168,47.00342465753425
월별,202412.0,48,상위 48%,110736.74122425073,561,1168,48.03082191780822
월별,202412.0,49,상위 49%,109235.10120509782,572,1168,48.97260273972603
월별,202412.0,50,상위 50%,107529.3765832145,584,1168,50.0
월별,202412.0,51,상위 51%,105706.38227842603,596,1168,51.02739726027398
월별,202412.0,52,상위 52%,104567.18413065252,607,1168,51.96917808219178
월별,202412.0,53,상위 53%,103492.73544398672,619,1168,52.99657534246576
월별,202412.0,54,상위 54%,102062.72749336013,631,1168,54.023972602739725
월별,202412.0,55,상위 55%,100863.09483286813,642,1168,54.965753424657535
월별,202412.0,56,상위 56%,99563.85639187708,654,1168,55.9931506849315
월별,202412.0,57,상위 57%,98878.37830395628,666,1168,57.02054794520548
월별,202412.0,58,상위 58%,98266.03325415678,678,1168,58.04794520547946
월별,202412.0,59,상위 59%,96982.20868845542,689,1168,58.98972602739726
월별,202412.0,60,상위 60%,95920.14836870627,701,1168,60.01712328767124
월별,202412.0,61,상위 61%,94666.02602912436,712,1168,60.95890410958904
월별,202412.0,62,상위 62%,93561.22880022849,724,1168,61.986301369863014
월별,202412.0,63,상위 63%,91729.94046081911,736,1168,63.013698630136986
월별,202412.0,64,상위 64%,90313.18982864809,747,1168,63.955479452054796
월별,202412.0,65,상위 65%,89424.61904127237,759,1168,64.98287671232876
월별,202412.0,66,상위 66%,88972.57855713782,772,1168,66.0958904109589
월별,202412.0,67,상위 67%,88283.61958472186,782,1168,66.95205479452055
월별,202412.0,68,상위 68%,87372.96893646917,794,1168,67.97945205479452
월별,202412.0,69,상위 69%,86921.5016722091,806,1168,69.0068493150685
월별,202412.0,70,상위 70%,86413.67502852023,817,1168,69.9486301369863
월별,202412.0,71,상위 71%,85420.27326026879,829,1168,70.97602739726028
월별,202412.0,72,상위 72%,84510.81566194005,841,1168,72.00342465753424
월별,202412.0,73,상위 73%,83975.07039706109,852,1168,72.94520547945206
월별,202412.0,74,상위 74%,83287.05982802348,864,1168,73.97260273972603
월별,202412.0,75,상위 75%,82624.14365590696,876,1168,75.0
월별,202412.0,76,상위 76%,81647.21573857953,888,1168,76.02739726027397
월별,202412.0,77,상위 77%,80788.9555864828,899,1168,76.96917808219177
월별,202412.0,78,상위 78%,79800.70907374023,911,1168,77.99657534246576
월별,202412.0,79,상위 79%,79038.59037958382,922,1168,78.93835616438356
월별,202412.0,80,상위 80%,77503.6337413676,934,1168,79.96575342465754
월별,202412.0,81,상위 81%,76397.7620300326,946,1168,80.9931506849315
월별,202412.0,82,상위 82%,75805.18555697707,957,1168,81.93493150684932
월별,202412.0,83,상위 83%,74374.1083361176,969,1168,82.96232876712328
월별,202412.0,84,상위 84%,73457.13215677753,981,1168,83.98972602739725
월별,202412.0,85,상위 85%,72782.99192595265,992,1168,84.93150684931507
월별,202412.0,86,상위 86%,71374.32135394699,1004,1168,85.95890410958904
월별,202412.0,87,상위 87%,70680.32258808143,1016,1168,86.98630136986301
월별,202412.0,88,상위 88%,69691.43242236685,1027,1168,87.92808219178082
월별,202412.0,89,상위 89%,69037.26048824086,1039,1168,88.9554794520548
월별,202412.0,90,상위 90%,67318.01412011302,1051,1168,89.98287671232876
월별,202412.0,91,상위 91%,65706.37385051158,1062,1168,90.92465753424658
월별,202412.0,92,상위 92%,64182.12585083468,1074,1168,91.95205479452055
월별,202412.0,93,상위 93%,62803.160241493184,1086,1168,92.97945205479452
월별,202412.0,94,상위 94%,60536.93218460698,1097,1168,93.92123287671232
월별,202412.0,95,상위 95%,58764.16645690488,1109,1168,94.9486301369863
월별,202412.0,96,상위 96%,56390.20497327551,1121,1168,95.97602739726028
월별,202412.0,97,상위 97%,54473.60292383874,1132,1168,96.91780821917808
월별,202412.0,98,상위 98%,52751.93930885982,1144,1168,97.94520547945206
월별,202412.0,99,상위 99%,48724.44324433426,1156,1168,98.97260273972603
월별,202412.0,100,상위 100%,35705.28967254408,1168,1168,100.0
