sido,gugun,dong,deal_ym,aptcode,price_84m2,built_date,households
서울특별시,송파구,석촌동,202411,A13819001,147330,2000-10-10,393.0
서울특별시,송파구,석촌동,202412,A13819001,168381,2000-10-10,393.0
서울특별시,송파구,송파동,202401,A13817001,174363,2012-01-06,794.0
서울특별시,송파구,송파동,202401,A13885301,131778,1997-05-16,243.0
서울특별시,송파구,송파동,202401,A13885304,165989,1984-10-23,744.0
서울특별시,송파구,송파동,202402,A13817001,174547,2012-01-06,794.0
서울특별시,송파구,송파동,202402,A13877501,148603,2001-12-21,845.0
서울특별시,송파구,송파동,202402,A13885102,132019,1983-12-21,576.0
서울특별시,송파구,송파동,202402,A13885301,128278,1997-05-16,243.0
서울특별시,송파구,송파동,202402,A13885304,148259,1984-10-23,744.0
서울특별시,송파구,송파동,202403,A13817001,181433,2012-01-06,794.0
서울특별시,송파구,송파동,202403,A13877501,145905,2001-12-21,845.0
서울특별시,송파구,송파동,202403,A13885102,134368,1983-12-21,576.0
서울특별시,송파구,송파동,202403,A13885304,166650,1984-10-23,744.0
서울특별시,송파구,송파동,202403,A13885306,125210,1984-12-20,936.0
서울특별시,송파구,송파동,202404,A13817001,181189,2012-01-06,794.0
서울특별시,송파구,송파동,202404,A13817101,130963,1995-10-17,227.0
서울특별시,송파구,송파동,202404,A13877501,136119,2001-12-21,845.0
서울특별시,송파구,송파동,202404,A13885102,116657,1983-12-21,576.0
서울특별시,송파구,송파동,202404,A13885301,121587,1997-05-16,243.0
서울특별시,송파구,송파동,202404,A13885306,139477,1984-12-20,936.0
서울특별시,송파구,송파동,202405,A13817001,198782,2012-01-06,794.0
서울특별시,송파구,송파동,202405,A13877501,141229,2001-12-21,845.0
서울특별시,송파구,송파동,202405,A13885301,135646,1997-05-16,243.0
서울특별시,송파구,송파동,202405,A13885304,115156,1984-10-23,744.0
서울특별시,송파구,송파동,202405,A13885306,145549,1984-12-20,936.0
서울특별시,송파구,송파동,202406,A13817001,195872,2012-01-06,794.0
서울특별시,송파구,송파동,202406,A13817101,120208,1995-10-17,227.0
서울특별시,송파구,송파동,202406,A13877501,143839,2001-12-21,845.0
서울특별시,송파구,송파동,202406,A13885102,106934,1983-12-21,576.0
서울특별시,송파구,송파동,202406,A13885304,137791,1984-10-23,744.0
서울특별시,송파구,송파동,202406,A13885306,149520,1984-12-20,936.0
서울특별시,송파구,송파동,202407,A13817001,195522,2012-01-06,794.0
서울특별시,송파구,송파동,202407,A13817202,138472,1992-12-17,298.0
서울특별시,송파구,송파동,202407,A13877501,149430,2001-12-21,845.0
서울특별시,송파구,송파동,202407,A13885102,137485,1983-12-21,576.0
서울특별시,송파구,송파동,202407,A13885301,137046,1997-05-16,243.0
서울특별시,송파구,송파동,202407,A13885304,155297,1984-10-23,744.0
서울특별시,송파구,송파동,202407,A13885306,142097,1984-12-20,936.0
서울특별시,송파구,송파동,202408,A10028083,113247,2001-11-20,71.0
서울특별시,송파구,송파동,202408,A13817001,204318,2012-01-06,794.0
서울특별시,송파구,송파동,202408,A13817101,111007,1995-10-17,227.0
서울특별시,송파구,송파동,202408,A13817202,185945,1992-12-17,298.0
서울특별시,송파구,송파동,202408,A13877501,141635,2001-12-21,845.0
서울특별시,송파구,송파동,202408,A13885102,105801,1983-12-21,576.0
서울특별시,송파구,송파동,202408,A13885301,124239,1997-05-16,243.0
서울특별시,송파구,송파동,202408,A13885303,146503,1985-01-12,378.0
서울특별시,송파구,송파동,202408,A13885304,153019,1984-10-23,744.0
서울특별시,송파구,송파동,202408,A13885306,165352,1984-12-20,936.0
서울특별시,송파구,송파동,202409,A13817001,207140,2012-01-06,794.0
서울특별시,송파구,송파동,202409,A13817101,130696,1995-10-17,227.0
서울특별시,송파구,송파동,202409,A13885102,120705,1983-12-21,576.0
서울특별시,송파구,송파동,202409,A13885301,133143,1997-05-16,243.0
서울특별시,송파구,송파동,202409,A13885306,110880,1984-12-20,936.0
서울특별시,송파구,송파동,202410,A13817001,214263,2012-01-06,794.0
서울특별시,송파구,송파동,202410,A13817101,138014,1995-10-17,227.0
서울특별시,송파구,송파동,202410,A13817202,138472,1992-12-17,298.0
서울특별시,송파구,송파동,202410,A13877501,170723,2001-12-21,845.0
서울특별시,송파구,송파동,202410,A13885102,175814,1983-12-21,576.0
서울특별시,송파구,송파동,202410,A13885301,126470,1997-05-16,243.0
서울특별시,송파구,송파동,202410,A13885304,131364,1984-10-23,744.0
서울특별시,송파구,송파동,202410,A13885306,138778,1984-12-20,936.0
서울특별시,송파구,송파동,202411,A13817001,207912,2012-01-06,794.0
서울특별시,송파구,송파동,202411,A13817101,138752,1995-10-17,227.0
서울특별시,송파구,송파동,202411,A13817202,142418,1992-12-17,298.0
서울특별시,송파구,송파동,202411,A13885102,115028,1983-12-21,576.0
서울특별시,송파구,송파동,202411,A13885301,136626,1997-05-16,243.0
서울특별시,송파구,송파동,202411,A13885304,179734,1984-10-23,744.0
서울특별시,송파구,송파동,202411,A13885306,138778,1984-12-20,936.0
서울특별시,송파구,송파동,202412,A13817001,201278,2012-01-06,794.0
서울특별시,송파구,송파동,202412,A13877501,120272,2001-12-21,845.0
서울특별시,송파구,송파동,202412,A13885301,132490,1997-05-16,243.0
서울특별시,송파구,송파동,202412,A13885303,89218,1985-01-12,378.0
서울특별시,송파구,송파동,202412,A13885304,177774,1984-10-23,744.0
서울특별시,송파구,신천동,202401,A13824005,189923,1979-01-24,3402.0
서울특별시,송파구,신천동,202401,A13824006,195534,2008-08-29,6864.0
서울특별시,송파구,신천동,202401,A13872502,130989,2005-11-22,400.0
서울특별시,송파구,신천동,202401,A13872504,197056,1984-08-17,120.0
서울특별시,송파구,신천동,202402,A13824005,194212,1979-01-24,3402.0
서울특별시,송파구,신천동,202402,A13824006,217699,2008-08-29,6864.0
서울특별시,송파구,신천동,202402,A13872502,128901,2005-11-22,400.0
서울특별시,송파구,신천동,202402,A13872503,162349,2013-06-19,288.0
서울특별시,송파구,신천동,202402,A13872504,197263,1984-08-17,120.0
서울특별시,송파구,신천동,202403,A13824002,101614,2008-09-12,213.0
서울특별시,송파구,신천동,202403,A13824005,191825,1979-01-24,3402.0
서울특별시,송파구,신천동,202403,A13824006,200075,2008-08-29,6864.0
서울특별시,송파구,신천동,202403,A13872502,136410,2005-11-22,400.0
서울특별시,송파구,신천동,202403,A13872503,141120,2013-06-19,288.0
서울특별시,송파구,신천동,202403,A13872504,194141,1984-08-17,120.0
서울특별시,송파구,신천동,202404,A13824001,111669,2006-09-29,189.0
서울특별시,송파구,신천동,202404,A13824002,122970,2008-09-12,213.0
서울특별시,송파구,신천동,202404,A13824003,186021,1988-12-30,493.0
서울특별시,송파구,신천동,202404,A13824006,207144,2008-08-29,6864.0
서울특별시,송파구,신천동,202404,A13872504,204832,1984-08-17,120.0
서울특별시,송파구,신천동,202405,A13824001,114341,2006-09-29,189.0
서울특별시,송파구,신천동,202405,A13824003,180040,1988-12-30,493.0
서울특별시,송파구,신천동,202405,A13824005,204094,1979-01-24,3402.0
서울특별시,송파구,신천동,202405,A13824006,214732,2008-08-29,6864.0
서울특별시,송파구,신천동,202405,A13872502,137479,2005-11-22,400.0
서울특별시,송파구,신천동,202405,A13872503,174185,2013-06-19,288.0
서울특별시,송파구,신천동,202405,A13872504,191914,1984-08-17,120.0
서울특별시,송파구,신천동,202406,A13824002,101843,2008-09-12,213.0
서울특별시,송파구,신천동,202406,A13824005,176896,1979-01-24,3402.0
서울특별시,송파구,신천동,202406,A13824006,223288,2008-08-29,6864.0
서울특별시,송파구,신천동,202406,A13872502,138154,2005-11-22,400.0
서울특별시,송파구,신천동,202406,A13872503,167210,2013-06-19,288.0
서울특별시,송파구,신천동,202406,A13872504,194094,1984-08-17,120.0
서울특별시,송파구,신천동,202407,A13824005,189677,1979-01-24,3402.0
서울특별시,송파구,신천동,202407,A13824006,220281,2008-08-29,6864.0
서울특별시,송파구,신천동,202407,A13872502,163557,2005-11-22,400.0
서울특별시,송파구,신천동,202407,A13872504,188185,1984-08-17,120.0
서울특별시,송파구,신천동,202408,A13824005,209315,1979-01-24,3402.0
서울특별시,송파구,신천동,202408,A13824006,223107,2008-08-29,6864.0
서울특별시,송파구,신천동,202408,A13872502,145663,2005-11-22,400.0
서울특별시,송파구,신천동,202408,A13872504,226244,1984-08-17,120.0
서울특별시,송파구,신천동,202409,A13824001,104287,2006-09-29,189.0
서울특별시,송파구,신천동,202409,A13824002,120959,2008-09-12,213.0
서울특별시,송파구,신천동,202409,A13824003,178029,1988-12-30,493.0
서울특별시,송파구,신천동,202409,A13824005,223979,1979-01-24,3402.0
서울특별시,송파구,신천동,202409,A13824006,207788,2008-08-29,6864.0
서울특별시,송파구,신천동,202409,A13872502,163189,2005-11-22,400.0
서울특별시,송파구,신천동,202409,A13872503,142749,2013-06-19,288.0
서울특별시,송파구,신천동,202409,A13872504,216343,1984-08-17,120.0
서울특별시,송파구,신천동,202410,A13824001,127221,2006-09-29,189.0
서울특별시,송파구,신천동,202410,A13824003,182356,1988-12-30,493.0
서울특별시,송파구,신천동,202410,A13824005,195751,1979-01-24,3402.0
서울특별시,송파구,신천동,202410,A13824006,243376,2008-08-29,6864.0
서울특별시,송파구,신천동,202410,A13872504,230286,1984-08-17,120.0
서울특별시,송파구,신천동,202411,A13824005,222217,1979-01-24,3402.0
서울특별시,송파구,신천동,202411,A13824006,231907,2008-08-29,6864.0
서울특별시,송파구,신천동,202411,A13872504,219749,1984-08-17,120.0
서울특별시,송파구,신천동,202412,A13824005,216714,1979-01-24,3402.0
서울특별시,송파구,신천동,202412,A13824006,229243,2008-08-29,6864.0
서울특별시,송파구,신천동,202412,A13872504,213944,1984-08-17,120.0
서울특별시,송파구,오금동,202401,A10025657,112025,2019-02-27,269.0
서울특별시,송파구,오금동,202401,A10026362,95200,2018-02-23,220.0
서울특별시,송파구,오금동,202401,A13813008,133534,1988-12-10,749.0
서울특별시,송파구,오금동,202401,A13813010,102072,1984-12-26,1316.0
서울특별시,송파구,오금동,202401,A13886009,147738,1988-11-02,750.0
서울특별시,송파구,오금동,202402,A13813004,121774,1984-12-12,226.0
서울특별시,송파구,오금동,202402,A13813005,84076,1985-10-07,264.0
서울특별시,송파구,오금동,202402,A13813006,114723,1997-01-24,285.0
서울특별시,송파구,오금동,202402,A13813008,104490,1988-12-10,749.0
서울특별시,송파구,오금동,202402,A13886009,138905,1988-11-02,750.0
서울특별시,송파구,오금동,202403,A10025657,126025,2019-02-27,269.0
서울특별시,송파구,오금동,202403,A10026249,121800,2018-06-05,818.0
서울특별시,송파구,오금동,202403,A13813002,96956,2001-03-12,196.0
서울특별시,송파구,오금동,202403,A13813006,113349,1997-01-24,285.0
서울특별시,송파구,오금동,202403,A13813008,137505,1988-12-10,749.0
서울특별시,송파구,오금동,202403,A13813010,128171,1984-12-26,1316.0
서울특별시,송파구,오금동,202404,A10025657,126025,2019-02-27,269.0
서울특별시,송파구,오금동,202404,A10026734,137568,2017-11-02,575.0
서울특별시,송파구,오금동,202404,A13813005,123658,1985-10-07,264.0
서울특별시,송파구,오금동,202404,A13813006,121468,1997-01-24,285.0
서울특별시,송파구,오금동,202404,A13813008,125954,1988-12-10,749.0
서울특별시,송파구,오금동,202404,A13813010,147629,1984-12-26,1316.0
서울특별시,송파구,오금동,202404,A13886009,106730,1988-11-02,750.0
서울특별시,송파구,오금동,202405,A10025657,129525,2019-02-27,269.0
서울특별시,송파구,오금동,202405,A10026362,113196,2018-02-23,220.0
서울특별시,송파구,오금동,202405,A13813002,83643,2001-03-12,196.0
서울특별시,송파구,오금동,202405,A13813003,95861,1989-05-15,215.0
서울특별시,송파구,오금동,202405,A13813006,138014,1997-01-24,285.0
서울특별시,송파구,오금동,202405,A13813010,113832,1984-12-26,1316.0
서울특별시,송파구,오금동,202405,A13886009,129652,1988-11-02,750.0
서울특별시,송파구,오금동,202406,A10025657,122583,2019-02-27,269.0
서울특별시,송파구,오금동,202406,A13813002,100189,2001-03-12,196.0
서울특별시,송파구,오금동,202406,A13813004,106484,1984-12-12,226.0
서울특별시,송파구,오금동,202406,A13813005,91865,1985-10-07,264.0
서울특별시,송파구,오금동,202406,A13813006,172047,1997-01-24,285.0
서울특별시,송파구,오금동,202406,A13813008,107430,1988-12-10,749.0
서울특별시,송파구,오금동,202406,A13813010,160109,1984-12-26,1316.0
서울특별시,송파구,오금동,202406,A13886009,132602,1988-11-02,750.0
서울특별시,송파구,오금동,202407,A10025657,125307,2019-02-27,269.0
서울특별시,송파구,오금동,202407,A10026249,124684,2018-06-05,818.0
서울특별시,송파구,오금동,202407,A10026362,91229,2018-02-23,220.0
서울특별시,송파구,오금동,202407,A10026734,131523,2017-11-02,575.0
서울특별시,송파구,오금동,202407,A13813002,102963,2001-03-12,196.0
서울특별시,송파구,오금동,202407,A13813003,99489,1989-05-15,215.0
서울특별시,송파구,오금동,202407,A13813004,110294,1984-12-12,226.0
서울특별시,송파구,오금동,202407,A13813005,101818,1985-10-07,264.0
서울특별시,송파구,오금동,202407,A13813006,93825,1997-01-24,285.0
서울특별시,송파구,오금동,202407,A13813008,136507,1988-12-10,749.0
서울특별시,송파구,오금동,202407,A13813010,133381,1984-12-26,1316.0
서울특별시,송파구,오금동,202407,A13886009,136297,1988-11-02,750.0
서울특별시,송파구,오금동,202408,A10025657,126330,2019-02-27,269.0
서울특별시,송파구,오금동,202408,A10026734,150181,2017-11-02,575.0
서울특별시,송파구,오금동,202408,A13813002,105839,2001-03-12,196.0
서울특별시,송파구,오금동,202408,A13813004,113056,1984-12-12,226.0
서울특별시,송파구,오금동,202408,A13813005,78018,1985-10-07,264.0
서울특별시,송파구,오금동,202408,A13813006,122877,1997-01-24,285.0
서울특별시,송파구,오금동,202408,A13813008,133317,1988-12-10,749.0
서울특별시,송파구,오금동,202408,A13813010,139426,1984-12-26,1316.0
서울특별시,송파구,오금동,202408,A13886009,137203,1988-11-02,750.0
서울특별시,송파구,오금동,202409,A10026249,132694,2018-06-05,818.0
서울특별시,송파구,오금동,202409,A13813002,90541,2001-03-12,196.0
서울특별시,송파구,오금동,202409,A13813008,109505,1988-12-10,749.0
서울특별시,송파구,오금동,202409,A13886009,132503,1988-11-02,750.0
서울특별시,송파구,오금동,202410,A13813002,79087,2001-03-12,196.0
서울특별시,송파구,오금동,202410,A13813006,154432,1997-01-24,285.0
서울특별시,송파구,오금동,202410,A13813008,148883,1988-12-10,749.0
서울특별시,송파구,오금동,202411,A10025657,148425,2019-02-27,269.0
서울특별시,송파구,오금동,202411,A13813005,122003,1985-10-07,264.0
서울특별시,송파구,오금동,202411,A13813006,108499,1997-01-24,285.0
서울특별시,송파구,오금동,202411,A13813008,152090,1988-12-10,749.0
서울특별시,송파구,오금동,202411,A13813010,155030,1984-12-26,1316.0
서울특별시,송파구,오금동,202411,A13886009,124090,1988-11-02,750.0
서울특별시,송파구,오금동,202412,A10025657,133178,2019-02-27,269.0
서울특별시,송파구,오금동,202412,A10026249,131701,2018-06-05,818.0
서울특별시,송파구,오금동,202412,A10026362,113412,2018-02-23,220.0
서울특별시,송파구,오금동,202412,A13813008,110829,1988-12-10,749.0
서울특별시,송파구,오금동,202412,A13886009,141578,1988-11-02,750.0
서울특별시,송파구,잠실동,202401,A13822001,223863,2006-12-28,2678.0
서울특별시,송파구,잠실동,202401,A13822003,255592,2008-07-31,5563.0
서울특별시,송파구,잠실동,202401,A13822004,234600,2008-09-30,5678.0
서울특별시,송파구,잠실동,202401,A13822301,165861,2005-01-11,741.0
서울특별시,송파구,잠실동,202401,A13879102,267701,1978-04-15,3930.0
서울특별시,송파구,잠실동,202402,A13822001,222599,2006-12-28,2678.0
서울특별시,송파구,잠실동,202402,A13822002,219290,2007-08-24,3696.0
서울특별시,송파구,잠실동,202402,A13822003,251150,2008-07-31,5563.0
서울특별시,송파구,잠실동,202402,A13822004,242333,2008-09-30,5678.0
서울특별시,송파구,잠실동,202402,A13822301,159447,2005-01-11,741.0
서울특별시,송파구,잠실동,202402,A13822701,228454,1986-06-14,1356.0
서울특별시,송파구,잠실동,202402,A13879102,271545,1978-04-15,3930.0
서울특별시,송파구,잠실동,202402,A13886701,124981,1990-08-17,336.0
서울특별시,송파구,잠실동,202403,A13822001,204981,2006-12-28,2678.0
서울특별시,송파구,잠실동,202403,A13822002,235403,2007-08-24,3696.0
서울특별시,송파구,잠실동,202403,A13822003,253068,2008-07-31,5563.0
서울특별시,송파구,잠실동,202403,A13822004,231714,2008-09-30,5678.0
서울특별시,송파구,잠실동,202403,A13822301,160465,2005-01-11,741.0
서울특별시,송파구,잠실동,202403,A13822702,153694,1981-12-08,1842.0
서울특별시,송파구,잠실동,202403,A13822902,143716,1983-08-31,555.0
서울특별시,송파구,잠실동,202403,A13879102,276228,1978-04-15,3930.0
서울특별시,송파구,잠실동,202403,A13886701,144861,1990-08-17,336.0
서울특별시,송파구,잠실동,202404,A13822001,228734,2006-12-28,2678.0
서울특별시,송파구,잠실동,202404,A13822002,230636,2007-08-24,3696.0
서울특별시,송파구,잠실동,202404,A13822003,260539,2008-07-31,5563.0
서울특별시,송파구,잠실동,202404,A13822004,244244,2008-09-30,5678.0
서울특별시,송파구,잠실동,202404,A13822702,180277,1981-12-08,1842.0
서울특별시,송파구,잠실동,202404,A13879102,284026,1978-04-15,3930.0
서울특별시,송파구,잠실동,202405,A13822001,210025,2006-12-28,2678.0
서울특별시,송파구,잠실동,202405,A13822002,241404,2007-08-24,3696.0
서울특별시,송파구,잠실동,202405,A13822003,271638,2008-07-31,5563.0
서울특별시,송파구,잠실동,202405,A13822004,257262,2008-09-30,5678.0
서울특별시,송파구,잠실동,202405,A13822301,147560,2005-01-11,741.0
서울특별시,송파구,잠실동,202405,A13822701,231693,1986-06-14,1356.0
서울특별시,송파구,잠실동,202405,A13822702,167185,1981-12-08,1842.0
서울특별시,송파구,잠실동,202405,A13879102,289847,1978-04-15,3930.0
서울특별시,송파구,잠실동,202405,A13886701,129945,1990-08-17,336.0
서울특별시,송파구,잠실동,202406,A13822001,254006,2006-12-28,2678.0
서울특별시,송파구,잠실동,202406,A13822002,231154,2007-08-24,3696.0
서울특별시,송파구,잠실동,202406,A13822003,261476,2008-07-31,5563.0
서울특별시,송파구,잠실동,202406,A13822004,254457,2008-09-30,5678.0
서울특별시,송파구,잠실동,202406,A13822301,174889,2005-01-11,741.0
서울특별시,송파구,잠실동,202406,A13822701,218552,1986-06-14,1356.0
서울특별시,송파구,잠실동,202406,A13822702,179861,1981-12-08,1842.0
서울특별시,송파구,잠실동,202406,A13879102,287267,1978-04-15,3930.0
서울특별시,송파구,잠실동,202406,A13886701,150690,1990-08-17,336.0
서울특별시,송파구,잠실동,202407,A13822001,217624,2006-12-28,2678.0
서울특별시,송파구,잠실동,202407,A13822002,238768,2007-08-24,3696.0
서울특별시,송파구,잠실동,202407,A13822003,258945,2008-07-31,5563.0
서울특별시,송파구,잠실동,202407,A13822004,254515,2008-09-30,5678.0
서울특별시,송파구,잠실동,202407,A13822701,227379,1986-06-14,1356.0
서울특별시,송파구,잠실동,202407,A13822702,174880,1981-12-08,1842.0
서울특별시,송파구,잠실동,202407,A13822902,154229,1983-08-31,555.0
서울특별시,송파구,잠실동,202407,A13879102,300449,1978-04-15,3930.0
서울특별시,송파구,잠실동,202408,A13822001,231797,2006-12-28,2678.0
서울특별시,송파구,잠실동,202408,A13822002,238494,2007-08-24,3696.0
서울특별시,송파구,잠실동,202408,A13822003,281874,2008-07-31,5563.0
서울특별시,송파구,잠실동,202408,A13822004,281457,2008-09-30,5678.0
서울특별시,송파구,잠실동,202408,A13822701,234807,1986-06-14,1356.0
서울특별시,송파구,잠실동,202408,A13822702,174991,1981-12-08,1842.0
서울특별시,송파구,잠실동,202408,A13822902,151422,1983-08-31,555.0
서울특별시,송파구,잠실동,202408,A13879102,303404,1978-04-15,3930.0
서울특별시,송파구,잠실동,202408,A13886701,129945,1990-08-17,336.0
서울특별시,송파구,잠실동,202409,A13822001,234724,2006-12-28,2678.0
서울특별시,송파구,잠실동,202409,A13822002,269957,2007-08-24,3696.0
서울특별시,송파구,잠실동,202409,A13822003,284912,2008-07-31,5563.0
서울특별시,송파구,잠실동,202409,A13822004,286766,2008-09-30,5678.0
서울특별시,송파구,잠실동,202409,A13822701,269996,1986-06-14,1356.0
서울특별시,송파구,잠실동,202409,A13822702,198844,1981-12-08,1842.0
서울특별시,송파구,잠실동,202409,A13879102,310799,1978-04-15,3930.0
서울특별시,송파구,잠실동,202410,A13822001,208943,2006-12-28,2678.0
서울특별시,송파구,잠실동,202410,A13822002,263562,2007-08-24,3696.0
서울특별시,송파구,잠실동,202410,A13822003,284483,2008-07-31,5563.0
서울특별시,송파구,잠실동,202410,A13822004,248716,2008-09-30,5678.0
서울특별시,송파구,잠실동,202410,A13822301,172200,2005-01-11,741.0
서울특별시,송파구,잠실동,202410,A13822702,200963,1981-12-08,1842.0
서울특별시,송파구,잠실동,202410,A13822902,152765,1983-08-31,555.0
서울특별시,송파구,잠실동,202410,A13879102,315171,1978-04-15,3930.0
서울특별시,송파구,잠실동,202411,A13822001,215022,2006-12-28,2678.0
서울특별시,송파구,잠실동,202411,A13822002,258758,2007-08-24,3696.0
서울특별시,송파구,잠실동,202411,A13822003,300770,2008-07-31,5563.0
서울특별시,송파구,잠실동,202411,A13822004,281072,2008-09-30,5678.0
서울특별시,송파구,잠실동,202411,A13822301,179047,2005-01-11,741.0
서울특별시,송파구,잠실동,202411,A13822701,231941,1986-06-14,1356.0
서울특별시,송파구,잠실동,202411,A13822702,191659,1981-12-08,1842.0
서울특별시,송파구,잠실동,202411,A13822902,165632,1983-08-31,555.0
서울특별시,송파구,잠실동,202411,A13879102,324392,1978-04-15,3930.0
서울특별시,송파구,잠실동,202412,A13822001,233867,2006-12-28,2678.0
서울특별시,송파구,잠실동,202412,A13822002,268780,2007-08-24,3696.0
서울특별시,송파구,잠실동,202412,A13822003,286064,2008-07-31,5563.0
서울특별시,송파구,잠실동,202412,A13822004,275221,2008-09-30,5678.0
서울특별시,송파구,잠실동,202412,A13822701,245954,1986-06-14,1356.0
서울특별시,송파구,잠실동,202412,A13822702,197679,1981-12-08,1842.0
서울특별시,송파구,잠실동,202412,A13822902,161686,1983-08-31,555.0
서울특별시,송파구,잠실동,202412,A13879102,343606,1978-04-15,3930.0
서울특별시,송파구,장지동,202401,A10027632,145065,2016-02-26,390.0
서울특별시,송파구,장지동,202401,A10027744,137403,2015-11-30,400.0
서울특별시,송파구,장지동,202401,A13821002,121621,2007-07-31,333.0
서울특별시,송파구,장지동,202401,A13821005,147101,2007-08-20,545.0
서울특별시,송파구,장지동,202401,A13876108,109709,2008-08-25,564.0
서울특별시,송파구,장지동,202401,A13876110,115423,2008-07-18,625.0
서울특별시,송파구,장지동,202401,A13876113,142570,2013-11-01,1139.0
서울특별시,송파구,장지동,202401,A13876114,148876,2013-11-08,1810.0
서울특별시,송파구,장지동,202402,A10027744,138243,2015-11-30,400.0
서울특별시,송파구,장지동,202402,A13821002,115690,2007-07-31,333.0
서울특별시,송파구,장지동,202402,A13821003,122640,2008-08-22,455.0
서울특별시,송파구,장지동,202402,A13821007,152778,2007-12-24,796.0
서울특별시,송파구,장지동,202402,A13876110,113234,2008-07-18,625.0
서울특별시,송파구,장지동,202402,A13876114,151797,2013-11-08,1810.0
서울특별시,송파구,장지동,202403,A10027632,147254,2016-02-26,390.0
서울특별시,송파구,장지동,202403,A10027744,137505,2015-11-30,400.0
서울특별시,송파구,장지동,202403,A13821005,137276,2007-08-20,545.0
서울특별시,송파구,장지동,202403,A13821007,149799,2007-12-24,796.0
서울특별시,송파구,장지동,202403,A13876108,123123,2008-08-25,564.0
서울특별시,송파구,장지동,202403,A13876110,114519,2008-07-18,625.0
서울특별시,송파구,장지동,202403,A13876113,147004,2013-11-01,1139.0
서울특별시,송파구,장지동,202403,A13876114,148253,2013-11-08,1810.0
서울특별시,송파구,장지동,202404,A10027461,142494,2016-07-19,490.0
서울특별시,송파구,장지동,202404,A10027632,135214,2016-02-26,390.0
서울특별시,송파구,장지동,202404,A10027744,137008,2015-11-30,400.0
서울특별시,송파구,장지동,202404,A13821002,114201,2007-07-31,333.0
서울특별시,송파구,장지동,202404,A13821003,123072,2008-08-22,455.0
서울특별시,송파구,장지동,202404,A13821004,119165,2007-12-24,537.0
서울특별시,송파구,장지동,202404,A13821005,141845,2007-08-20,545.0
서울특별시,송파구,장지동,202404,A13821007,140101,2007-12-24,796.0
서울특별시,송파구,장지동,202404,A13876108,121621,2008-08-25,564.0
서울특별시,송파구,장지동,202404,A13876110,110192,2008-07-18,625.0
서울특별시,송파구,장지동,202404,A13876112,146160,2011-01-27,197.0
서울특별시,송파구,장지동,202404,A13876113,146474,2013-11-01,1139.0
서울특별시,송파구,장지동,202404,A13876114,152085,2013-11-08,1810.0
서울특별시,송파구,장지동,202405,A10023897,143640,2016-12-23,311.0
서울특별시,송파구,장지동,202405,A13821001,114698,2008-04-03,181.0
서울특별시,송파구,장지동,202405,A13821002,118414,2007-07-31,333.0
서울특별시,송파구,장지동,202405,A13821003,126559,2008-08-22,455.0
서울특별시,송파구,장지동,202405,A13821004,125083,2007-12-24,537.0
서울특별시,송파구,장지동,202405,A13821005,152236,2007-08-20,545.0
서울특별시,송파구,장지동,202405,A13821006,156409,2008-10-20,700.0
서울특별시,송파구,장지동,202405,A13821007,145663,2007-12-24,796.0
서울특별시,송파구,장지동,202405,A13876108,121596,2008-08-25,564.0
서울특별시,송파구,장지동,202405,A13876110,114303,2008-07-18,625.0
서울특별시,송파구,장지동,202405,A13876113,149244,2013-11-01,1139.0
서울특별시,송파구,장지동,202405,A13876114,157494,2013-11-08,1810.0
서울특별시,송파구,장지동,202406,A10027632,135315,2016-02-26,390.0
서울특별시,송파구,장지동,202406,A10028086,132694,2015-01-23,549.0
서울특별시,송파구,장지동,202406,A13821002,128545,2007-07-31,333.0
서울특별시,송파구,장지동,202406,A13821003,124803,2008-08-22,455.0
서울특별시,송파구,장지동,202406,A13821004,122614,2007-12-24,537.0
서울특별시,송파구,장지동,202406,A13821006,154076,2008-10-20,700.0
서울특별시,송파구,장지동,202406,A13821007,154178,2007-12-24,796.0
서울특별시,송파구,장지동,202406,A13876108,125713,2008-08-25,564.0
서울특별시,송파구,장지동,202406,A13876109,86036,2008-09-25,374.0
서울특별시,송파구,장지동,202406,A13876110,115588,2008-07-18,625.0
서울특별시,송파구,장지동,202406,A13876111,105547,2010-01-19,221.0
서울특별시,송파구,장지동,202406,A13876112,134018,2011-01-27,197.0
서울특별시,송파구,장지동,202406,A13876113,151708,2013-11-01,1139.0
서울특별시,송파구,장지동,202406,A13876114,156132,2013-11-08,1810.0
서울특별시,송파구,장지동,202407,A10023897,140470,2016-12-23,311.0
서울특별시,송파구,장지동,202407,A10027461,144798,2016-07-19,490.0
서울특별시,송파구,장지동,202407,A10027632,141467,2016-02-26,390.0
서울특별시,송파구,장지동,202407,A10027744,132847,2015-11-30,400.0
서울특별시,송파구,장지동,202407,A10028086,134011,2015-01-23,549.0
서울특별시,송파구,장지동,202407,A13821001,130505,2008-04-03,181.0
서울특별시,송파구,장지동,202407,A13821003,142884,2008-08-22,455.0
서울특별시,송파구,장지동,202407,A13821004,129493,2007-12-24,537.0
서울특별시,송파구,장지동,202407,A13821006,156163,2008-10-20,700.0
서울특별시,송파구,장지동,202407,A13821007,156163,2007-12-24,796.0
서울특별시,송파구,장지동,202407,A13876108,128341,2008-08-25,564.0
서울특별시,송파구,장지동,202407,A13876109,120629,2008-09-25,374.0
서울특별시,송파구,장지동,202407,A13876110,118708,2008-07-18,625.0
서울특별시,송파구,장지동,202407,A13876111,112738,2010-01-19,221.0
