complex_name,unmatched_count,gugun,dong,jibun
제일아파트,2,서대문구,홍제동,470
제일캐슬,2,양천구,신월동,494-8
젬스톤타운,2,강북구,미아동,103-183
창동한신휴플러스(621-69),2,도봉구,창동,621-69
창덕에버빌,2,서대문구,남가좌동,105-1
참존1차(419-3),2,마포구,망원동,419-3
집앤사스윗사이드아파트,2,강동구,천호동,328-1
집앤사비카,2,강동구,성내동,419
집앤사비디아파트,2,강동구,성내동,545-7
진흥,2,강서구,화곡동,824-13
진넥스빌Ⅲ,2,강동구,천호동,447-15
진넥스빌2,2,강남구,역삼동,706-24
지에스타워,2,서초구,서초동,1675-10
중앙하이츠목동펠리시티,2,양천구,신정동,988-5
중곡2단지,2,광진구,중곡동,190-26
주주베B,2,은평구,대조동,9-31
주상복합태진가람,2,강서구,염창동,263-2
종로유케이201,2,종로구,숭인동,201-11
임성아파트,2,노원구,공릉동,389-13
일성트루엘,2,동대문구,장안동,581
우림루미아트아파트,2,강서구,화곡동,1144
월등스카이뷰,2,중랑구,묵동,170-27
유덕휴먼빌,2,강동구,길동,353-40
위산엘리시움,2,은평구,역촌동,17-17
위례캐스빌,2,송파구,송파동,104-1
위더스하임,2,중구,흥인동,142-1
우장산월드메르디앙,2,강서구,내발산동,734
웰빙,2,광진구,중곡동,35-10
웰라이빌,2,강서구,화곡동,927-1
월드메르시안(179-9),2,은평구,증산동,179-9
일성스카이빌,2,강서구,화곡동,914-3
"월드메르디앙201동,202동",2,강서구,방화동,879
우정에쉐르(101동),2,강동구,천호동,163-34
우정에쉐르(102동),2,강동구,천호동,163-14
우정하이비전,2,관악구,신림동,1721
월드메르디앙2,2,양천구,목동,948
원효전자상가,2,용산구,한강로3가,16-20
원다빌2,2,강동구,성내동,592
유성아이비아파트,2,은평구,대조동,14-320
윤정,2,관악구,신림동,546-7
은하(400-60),2,강서구,화곡동,400-60
응암하이포롬,2,은평구,응암동,117-22
일두(1021),2,관악구,봉천동,1021
인우,2,은평구,증산동,252
우암쎈스뷰,2,강동구,암사동,463-18
익성씨티하임,2,종로구,숭인동,1392
이펜하우스5단지,2,양천구,신정동,1318
이펜하우스4단지,2,양천구,신정동,1317
이펜하우스1단지,2,양천구,신정동,1321
이튼타워리버1차,2,광진구,자양동,510-5
이에스에이아파트1,2,도봉구,방학동,718-7
이수자이,2,동작구,사당동,147-29
이문동웰츠타워,2,동대문구,이문동,292-10
이랜드해가든,2,금천구,독산동,1143
이랜드타운아파트,2,은평구,신사동,367
이너스내안에201동,2,강서구,염창동,245-1
이너스102동,2,강서구,내발산동,688-40
창전쌍용스윗닷홈,2,마포구,창전동,441
천왕연지타운1단지,2,구로구,천왕동,280
한독,2,강동구,성내동,435-2
팔라시오,2,관악구,남현동,1053-9
프라임펠리스,2,용산구,문배동,24-8
프라임,2,송파구,가락동,126-2
풍림아이원아파트,2,강남구,대치동,910-4
풍림아이원4차(1007-2),2,강남구,대치동,1007-2
폭포동4단지힐스테이트(423~425동)BL3-10,2,은평구,진관동,132
펜트힐루논현,2,강남구,논현동,211-21
팔라이스아파트먼트(915-8),2,강서구,화곡동,915-8
파인빌,2,양천구,신정동,339
태승훼미리3차,2,강서구,내발산동,732
트윈레이크팰리스빌,2,송파구,송파동,58-15
트리니엘,2,송파구,방이동,454
토성현대,2,송파구,풍납동,251-2
용마산모아엘가파크포레,2,중랑구,면목동,1549
태헌(신월프라자),2,양천구,신월동,128
태천해오름102동A,2,강동구,명일동,352-8
태진,2,양천구,신월동,467-3
프라임하우스(916-9),2,강서구,화곡동,916-9
프라하임장안1,2,동대문구,장안동,432-11
플라잉캐슬,2,은평구,갈현동,468-4
온누리베일리,2,양천구,신월동,207-43
한남해피트리,2,용산구,한남동,827
한남파라곤,2,용산구,한남동,825
오렌지카운티을지로,2,중구,오장동,145-1
한국현대,2,구로구,구로동,642-39
한강포스파크,2,강동구,암사동,445
오림센트빌,2,동작구,사당동,1048-8
한강수,2,용산구,원효로4가,128-1
한강로얄,2,광진구,자양동,498-2
한강2차대주피오레,2,마포구,망원동,499
오크밸리,2,동작구,상도동,1-7
오투힐,2,양천구,신월동,541-1
하이파크아파트,2,송파구,삼전동,38-12
하이리빙,2,구로구,고척동,333
하늘공원(101동),2,노원구,공릉동,222
하나테크노빌,2,마포구,신수동,22-35
태승훼미리4차,2,강서구,방화동,891
태승훼미리,2,강서구,내발산동,722-16
천왕이펜하우스3단지,2,구로구,천왕동,278
청계한양아이클래스,2,동대문구,용두동,255-49
청솔아파트(B동),2,동대문구,장안동,372-16
청담우방아파트,2,강남구,청담동,43
청담아이파크,2,강남구,청담동,130
청담신원아침도시마인,2,강남구,청담동,122-35
청담디에브스아파트,2,강남구,청담동,62-6
청기와,2,성북구,삼선동5가,63-3
청구빌라트,2,강동구,성내동,459-2
청계벽산메가트리움,2,동대문구,답십리동,999
태솔타운2차,2,동대문구,장안동,367-4
청계대주파크빌,2,성동구,홍익동,53
철우,2,용산구,한강로3가,65-500
천호네스빌,2,강동구,천호동,170-2
천호2차우림루미아트,2,강동구,천호동,50
우림루미아트1,2,노원구,상계동,1306
천지로얄,2,은평구,구산동,202-8
천우네오젠5차,2,강서구,내발산동,663-2
청솔해오름,2,강서구,내발산동,660-1
청암두산위브센티움,2,관악구,신림동,86-3
청우참조은,2,은평구,역촌동,43-55
청원,2,강남구,대치동,934-1
태솔에버빌,2,중랑구,상봉동,474-10
태솔아파트1차,2,동대문구,장안동,382-5
태솔,2,강동구,길동,347-20
태경하이빌,2,구로구,개봉동,367-2
탑건진선미,2,강서구,화곡동,1155
킴스아파트,2,중랑구,면목동,126-1
용산동아파트,2,용산구,이태원동,669
코아루센타시아,2,성북구,동선동1가,121-6
용산소미글로벌리버파크,2,용산구,원효로3가,277-8
코아루2단지,2,양천구,신월동,1058
코랜드빌리지,2,강동구,성내동,465-1
케어빌(98-8),2,구로구,구로동,98-8
초원,2,동작구,상도동,301-4
"청학아파트에이동,비동,씨동",2,강남구,논현동,62-3
청학,2,양천구,목동,938
엘리온,2,양천구,목동,803-2
(1101-1),2,영등포구,대림동,1101-1
엘르빌,2,마포구,연남동,250-2
문래대림,2,영등포구,문래동5가,1
미사아름채아파트,2,강동구,천호동,452-15
미랜드,2,은평구,역촌동,39-1
미래한건(1563-78),2,관악구,신림동,1563-78
미래하임,2,은평구,대조동,6-17
문정동아,2,송파구,문정동,15
문수해오름,2,중랑구,망우동,490-30
무악다온채,2,종로구,무악동,66-1
미원2,2,마포구,망원동,433-9
목화수목원아파트101동,2,구로구,오류동,108-40
목동효성,2,양천구,목동,539-4
목동성원초원,2,양천구,목동,751-4
목동보미리즌빌,2,양천구,목동,739-1
목동가든스위트,2,양천구,목동,907-5
모아아파트(103동),2,은평구,대조동,9-19
미영리치타운,2,중랑구,중화동,207-14
미켈란107,2,강남구,삼성동,107
보라매우성,2,동작구,신대방동,706
방원예뜨랑,2,동대문구,장안동,556
보라매나산스위트,2,동작구,신대방동,395-68
벧엘블레스빌,2,은평구,응암동,119-16
번영빌라,2,구로구,구로동,745-8
백조,2,도봉구,쌍문동,724
백운아파트,2,중랑구,상봉동,84-39
방화동2차태승훼미리,2,강서구,방화동,885
방배어울림,2,서초구,방배동,998
밀라텔쉐르빌,2,서초구,서초동,1316-31
방배아트e편한세상105,2,서초구,방배동,486-4
방배아크빌,2,서초구,방배동,848-1
방배롯데캐슬로제,2,서초구,방배동,849-30
방배대우(562-1),2,서초구,방배동,562-1
방배2차상지리츠빌,2,서초구,방배동,593-24
반도유보라,2,영등포구,당산동5가,41
명일진로,2,강동구,명일동,47-12
명성화인캐슬,2,송파구,오금동,118-23
명성,2,광진구,자양동,607-31
르메이에르장안타운6차,2,동대문구,장안동,342-3
리츠뷰,2,영등포구,양평동6가,95-4
리첸시아용산B,2,용산구,문배동,40-31
리버티하우스,2,용산구,한남동,258
리버뷰신안인스빌2단지,2,영등포구,문래동4가,68
리버뷰신안인스빌1단지,2,영등포구,문래동4가,67
르미에르장안타운5차,2,동대문구,장안동,335-8
르메이에르,2,동작구,사당동,1141
명남더블레스,2,은평구,응암동,93-6
루체비스타,2,강서구,화곡동,897-2
루나클래식2,2,강서구,염창동,283-15
롯데캐슬프레지던트,2,마포구,공덕동,467
롯데캐슬리버파크시그니쳐,2,광진구,자양동,863
롯데1차,2,강서구,내발산동,728
로얄팰리스스위트,2,종로구,수송동,85
리치,2,동대문구,장안동,385-2
리치안풍산,2,구로구,온수동,154
리치타워,2,강남구,역삼동,604
마고정3단지센트레빌(301~309동)BL2-11,2,은평구,진관동,106
마곡엠밸리2단지,2,강서구,마곡동,735
마곡태승훼미리아파트,2,강서구,마곡동,1454
마천동금호타운1,2,송파구,마천동,304
마체스터,2,서대문구,홍제동,283-36
마포대림1,2,마포구,용강동,500
마포월드컵제이스카이,2,마포구,망원동,523
망원동동원데쟈뷰,2,마포구,망원동,516
매그놀리아(1차),2,송파구,오금동,81-2
메이저,2,강동구,성내동,429-6
메트하임,2,은평구,대조동,197-3
면목동금호어울림아파트,2,중랑구,면목동,1528
명경,2,중구,신당동,432-657
명남뉴,2,은평구,역촌동,83-26
보라매롯데캐슬,2,관악구,봉천동,729-22
보람(640),2,강서구,등촌동,640
세제뉴타운,2,양천구,신월동,529-2
서초네이처힐2단지,2,서초구,우면동,712
서초자연인아파트(102동),2,서초구,서초동,1344-23
서초이에스에이3차,2,서초구,방배동,1006-1
서초예성그린캐슬,2,서초구,서초동,1667-2
서초대우아이빌,2,서초구,서초동,1675-11
서초대우,2,서초구,서초동,1467-3
서초녹원,2,서초구,서초동,1666-14
서초네이처힐1단지,2,서초구,우면동,707
서초한신리빙타워,2,서초구,서초동,1533
서초5차e편한세상,2,서초구,서초동,1467-62
서울역디오빌,2,중구,만리동1가,62-7
서울숲한성,2,성동구,행당동,1-115
서울대역해담채,2,관악구,봉천동,867-9
서부인터빌아파트,2,강서구,화곡동,1074-18
서광아침의빛,2,동대문구,장안동,577
서초타운트라팰리스,2,서초구,서초동,1327
서초한일,2,서초구,서초동,1636-1
보성,2,마포구,마포동,442
성북,2,성북구,성북동,348-3
세민HIPARK,2,은평구,녹번동,83-51
세림리오빌,2,광진구,구의동,659
세교예지안6차,2,강서구,화곡동,924-15
성우아파트,2,동작구,상도동,380-1
성영,2,서초구,양재동,206-7
성수동두산위브,2,성동구,성수동2가,838
성락,2,구로구,구로동,145-23
서초화원그랑빌,2,서초구,서초동,1510-15
성동상가,2,성동구,성수동2가,336-2
성내스테이,2,강동구,성내동,549-5
성내1차e-편한세상,2,강동구,성내동,598
설악솔내음,2,금천구,독산동,1138
선원가와인,2,영등포구,신길동,4943
선경,2,관악구,봉천동,1697
서경아파트,2,은평구,대조동,186-21
서강스카이빌2,2,은평구,응암동,116-17
서강2차(2동),2,서대문구,홍은동,186-25
브르넨삼성,2,강남구,삼성동,90
빛여울,2,양천구,신월동,151-6
비콘드림힐2,2,노원구,상계동,1308
비즈트위트레드,2,구로구,구로동,104-8
비즈트위트그린,2,구로구,구로동,98-10
비젼아파트101동,2,동대문구,장안동,455-1
비전,2,동작구,대방동,43-9
브라운스톤암사아파트,2,강동구,천호동,288-29
상지리츠빌(10),2,서초구,서초동,1517-6
브라운스톤쌍문,2,도봉구,쌍문동,729
북한산삼부르네상스(21.10.08),2,서대문구,홍은동,8-285
북한산네이처파크,2,강북구,수유동,734
부호(103동),2,은평구,역촌동,58-41
봉천두솔,2,관악구,봉천동,1526-16
보성주상복합,2,양천구,신정동,992-1
삼민,2,광진구,중곡동,609
삼백훼미리,2,양천구,신정동,918-1
삼성그린101동,2,동작구,사당동,180-26
삼성다빈치(917-14),2,강서구,화곡동,917-14
삼성동신영지웰,2,강남구,삼성동,114-11
삼성파크빌,2,중구,을지로5가,39-1
삼익플라주행복한마을,2,양천구,신월동,1068
삼정그린코아,2,강서구,염창동,282
삼호빌라A동,2,강남구,청담동,113-16
삼환나우빌(520-0),2,동작구,상도동,520
삼환바우스,2,서초구,서초동,1677-11
삼희,2,동대문구,답십리동,530-5
상계주공2(저층),2,노원구,상계동,740
상림마을7단지아이파크(702~705동)BL1-4,2,은평구,진관동,6
상림마을8단지롯데캐슬(801~809동)BL1-2,2,은평구,진관동,14
상수동월드메르디앙,2,마포구,상수동,363
상암마젤란21,2,마포구,망원동,513
로얄카운티-2,2,용산구,원효로1가,17-5
로마아트빌,2,관악구,봉천동,635-457
로마,2,관악구,신림동,1725
공감대(440-12),2,동대문구,장안동,440-12
광남캐스빌아파트,2,강동구,천호동,52-1
광남캐스빌(435-7),2,강동구,성내동,435-7
광남캐스빌,2,동대문구,장안동,342-13
광남벨라스2차,2,마포구,서교동,458-22
광남벨라스(VALLACE),2,마포구,연남동,487-77
관악산대창센시티2차,2,관악구,남현동,1139
공감대(378-3),2,동대문구,장안동,378-3
광성금강,2,강서구,내발산동,715-5
공감대,2,중랑구,묵동,171-4
고운아파트,2,구로구,개봉동,484
고덕삼환아파트,2,강동구,명일동,41
계명아파트다동,2,강서구,화곡동,343-45
경지Arium,2,강동구,길동,413-11
경원파발리안,2,은평구,응암동,93-8
광덕파크빌아파트,2,노원구,공릉동,752
광진We’vePark,2,광진구,군자동,503
레베빌2,2,서초구,방배동,804-5
그린플러스구로해담채2,2,구로구,구로동,104-6
내발산우신웨스트빌,2,강서구,내발산동,733
남양,2,서대문구,홍제동,457
금호타운2차아파트,2,성동구,성수동2가,832
금성파크A동,2,도봉구,창동,665-25
금강아미움(101동),2,관악구,봉천동,1522-28
극동스타클래스2,2,서초구,서초동,1615-10
그린파크빌아파트,2,송파구,방이동,98-9
광진스위트엠아파트,2,광진구,화양동,532
그린파크(코오롱하늘채),2,용산구,서빙고동,293
그랜드(B동),2,서대문구,홍은동,265-46
굿모닝기룡(369-0),2,은평구,신사동,369
구의현대하이엘,2,광진구,자양동,779-11
구의자이르네,2,광진구,구의동,671
구의동현진에버빌,2,광진구,구의동,660
경동엠파이어스테이트,2,강서구,화곡동,1111-3
거성푸르뫼2,2,구로구,개봉동,60-82
개포자이프레지던스,2,강남구,개포동,189
DMC파인시티자이,2,은평구,수색동,190
YM프라젠,2,성동구,용답동,226-4
THESILK,2,영등포구,당산동,121-132
SM해그린12차,2,강동구,길동,97-6
PH129,2,강남구,청담동,129
